"","Code","Period","Country","Time_Span","Pov_1.90","Pov_3.20","Pov_5.50","Gini","Mean_Inc","Private_Credit","Pop_Growth","GDPpc","Region","Income_Group","Pov_1.90_IP","Pov_3.20_IP","Pov_5.50_IP","Gini_IP","log_Pov_1.90","log_Pov_3.20","log_Pov_5.50","log_Gini","log_Private_Credit","log_Mean_Inc","dlog_Pov_1.90","dlog_Pov_3.20","dlog_Pov_5.50","dlog_Gini","dlog_Private_Credit","dlog_Mean_Inc","log_ZY_1.90","log_ZY_3.20","log_ZY_5.50"
"67","BGR","4","Bulgaria","[1995,2000)",NA,NA,NA,NA,281.1392,22.98086,-0.55957533209854,3851.05531730914,"Europe & Central Asia","Upper middle income",0.800666666666667,1.759,4.70833333333333,32.0666666666667,-0.222310565010318,0.564745465755421,1.54933398836439,3.46781706900355,3.13466169556718,5.6388499203422,1.33708894279436,1.49450014894751,0.381201786460625,0.00871088288207993,-0.19050487782332,-0.148777212587279,-1.56894400090676,-1.04764707727347,-0.506049794840725
"68","BGR","5","Bulgaria","[2000,2005)",NA,NA,NA,NA,295.8736,17.8085,-1.24042759804505,4526.38969204289,"Europe & Central Asia","Upper middle income",1.60033333333333,3.517,8.71666666666667,33.4333333333333,0.470211940880694,1.25760835349185,2.16523690184282,3.50955340629978,2.87967587140767,5.68993233609503,0.138504501178202,0.138572577547285,0.123180582695685,0.00834726745924579,-0.050997164831901,0.0102164831505661,-1.63308774612814,-1.11179082249486,-0.570193540062111
"69","BGR","6","Bulgaria","[2005,2010)",2.4,5.275,12.725,34.8,406.46395,49.89778,-0.718793950421809,6329.9829491843,"Europe & Central Asia","Upper middle income",2.4,5.275,12.725,34.8,0.8754687373539,1.66297867936213,2.54356856243659,3.54961738678043,3.90997651278985,6.00749524116838,0.0810513592946413,0.081074065174057,0.0756663321187529,0.00801279609612973,0.206060128276436,0.06351258101467,-1.92822739263745,-1.40693046900416,-0.865333186571415
"70","BGR","7","Bulgaria","[2010,2015)",1.88,4.52,10.62,36,489.8,65.60082,-0.601352288995825,7074.16741324181,"Europe & Central Asia","Upper middle income",1.88,4.52,10.62,36,0.631271776841858,1.50851199384414,2.36273901581379,3.58351893845611,4.18358819587192,6.19399714451807,-0.0488393921024084,-0.030893337103598,-0.0361659093245587,0.00678031033513626,0.0547223366164132,0.0373003806699378,-2.13545359353904,-1.61415666990575,-1.07255938747301
"71","BFA","1","Burkina Faso","[1980,1985)",NA,NA,NA,NA,36.68375,19.98486,2.42383726950901,323.885003611449,"Sub-Saharan Africa","Low income",NA,NA,NA,NA,NA,NA,NA,NA,2.99497498688481,3.60233387771328,NA,NA,NA,NA,NA,NA,0.454511015320919,0.975807938954205,1.51740522138695
"72","BFA","2","Burkina Faso","[1985,1990)",NA,NA,NA,NA,39.69775,14.57738,2.60706630933505,348.287379289002,"Sub-Saharan Africa","Low income",NA,NA,NA,NA,NA,NA,NA,NA,2.67947101221612,3.68129451102408,NA,NA,NA,NA,-0.0631007949337383,0.015792126662161,0.375550078942806,0.896847002576092,1.43844428500884
"73","BFA","3","Burkina Faso","[1990,1995)",83.1,92.8,97.2,48.1,40.248285,11.77822,2.69320647797162,352.946729037645,"Sub-Saharan Africa","Low income",83.1,92.8,97.2,48.1,4.4200447018614,4.53044663979215,4.57677071146639,3.87328217711172,2.46625206324078,3.69506739426114,NA,NA,NA,NA,-0.0426437897950672,0.00275457664741277,0.362001650865926,0.883298574499212,1.42489585693196
"74","BFA","4","Burkina Faso","[1995,2000)",81.6,91.3,96.3,49.9,50.98795,7.83671,2.78394119891657,402.865398458312,"Sub-Saharan Africa","Low income",81.6,91.3,96.3,49.9,4.40182926197006,4.51415078760092,4.56746831880408,3.91002100275747,2.05881910343047,3.9315893302973,-0.00364308797826833,-0.00325917043824635,-0.00186047853246265,0.00734776512915145,-0.0814865919620625,0.0473043872072316,0.1312686526886,0.652565576321886,1.19416285875463
"75","BFA","5","Burkina Faso","[2000,2005)",57.3,80.3,93.1,43.3,63.37258,12.33574,2.88054781759716,461.112300544356,"Sub-Saharan Africa","Low income",57.3,80.3,93.1,43.3,4.04830062372069,4.38576962095272,4.53367418428302,3.76815263500844,2.51250074007487,4.14903127577793,-0.0707057276498734,-0.0256762333296415,-0.00675882690421172,-0.0283736735498057,0.0907363273288793,0.0434883890961249,-0.0921866858110409,0.429110237822245,0.97070752025499
"76","BFA","6","Burkina Faso","[2005,2010)",55.3,81.5,94.2,39.8,73.372265,16.43618,3.00229551803767,541.497527091724,"Sub-Saharan Africa","Low income",55.3,81.5,94.2,39.8,4.01277290852829,4.40060302024682,4.54542018158232,3.68386691229039,2.79948500253092,4.29554600317758,-0.00710554303848099,0.00296667985882024,0.00234919945985919,-0.0168571445436105,0.0573968524912109,0.0293029454799303,-0.23855250787248,0.282744415760806,0.824341698193551
"77","BFA","7","Burkina Faso","[2010,2015)",43.7,76.4,92.3,35.3,78.6629425,20.08094,2.99377977109655,611.451704026915,"Sub-Saharan Africa","Low income",43.7,76.4,92.3,35.3,3.77734810210154,4.33598269617247,4.52504414150881,3.56388296393925,2.99977110647685,4.36517217413518,-0.0470849612853489,-0.0129240648148684,-0.00407520801470209,-0.0239967896702281,0.040057220789186,0.0139252341915205,-0.307554348454604,0.213742575178682,0.755339857611427
"78","CHN","1","China","[1980,1985)",NA,NA,NA,NA,40.722645,NA,1.35297332250904,400.363159824055,"East Asia & Pacific","Upper middle income",NA,NA,NA,NA,NA,NA,NA,NA,NA,3.70678432592841,NA,NA,NA,NA,NA,NA,0.360090072041684,0.88138699567497,1.42298427810771
"79","CHN","2","China","[1985,1990)",NA,NA,NA,NA,57.02595,69.97494,1.51918884314918,632.331610532587,"East Asia & Pacific","Upper middle income",NA,NA,NA,NA,NA,NA,NA,NA,4.24813717795206,4.04350642739162,NA,NA,NA,NA,NA,0.0673444202926415,0.01333816257527,0.534635086208556,1.0762323686413
"80","CHN","3","China","[1990,1995)",61.8,86.7,97.3,32.3,61.0575,77.12134,1.26743070212191,905.332463111068,"East Asia & Pacific","Upper middle income",61.8,86.7,97.3,32.3,4.12390336446365,4.4624538837865,4.57779898919196,3.47506723022861,4.34538002567001,4.11181604313411,NA,NA,NA,NA,0.0194485695435898,0.0136619231484978,-0.0520636135104598,0.469233310122826,1.01083059255557
"81","CHN","4","China","[1995,2000)",41.25,70.6,90.6,37,87.32459,90.8677,0.996700497700322,1438.94919090534,"East Asia & Pacific","Upper middle income",41.25,70.6,90.6,37,3.71965111278069,4.2570301444992,4.50645421304893,3.61091791264422,4.50940460250325,4.46963209557738,-0.0808504503365911,-0.0410847478574601,-0.0142689552286051,0.0271701364831227,0.032804915366648,0.0715632104886547,-0.411668260411639,0.109628663221647,0.651225945654391
"82","CHN","5","China","[2000,2005)",31.9,57.7,80.6,42.1,116.08,111.7708,0.680226109959373,2094.9139052531,"East Asia & Pacific","Upper middle income",31.9,57.7,80.6,42.1,3.4626060097908,4.05525717351405,4.38949864951258,3.74004774068834,4.7164503459276,4.75427960857593,-0.0514090205979782,-0.0403545941970284,-0.0233911127072702,0.0258259656088223,0.0414091486848699,0.0569295025997107,-0.697435018609046,-0.17613809497576,0.365459187456984
"83","CHN","6","China","[2005,2010)",16.7,38.9,65.55,41.95,168.44075,105.02158,0.535707911168929,3448.48405823131,"East Asia & Pacific","Upper middle income",16.7,38.9,65.55,41.95,2.81540871942271,3.6609942506244,4.18281321020971,3.73647843291322,4.65416585284992,5.12658405590789,-0.129439458073618,-0.0788525845779306,-0.0413370878605749,-0.000713861555024042,-0.0124568986155355,0.0744608894663923,-1.06433104660099,-0.543034122967703,-0.00143684053495868
"84","CHN","7","China","[2010,2015)",5.78,18.76,42.94,41.42,249.209775,123.3264,0.489872497238146,5339.6100503359,"East Asia & Pacific","Upper middle income",5.78,18.76,42.94,41.42,1.75440368268429,2.93172694357808,3.75980379245064,3.72376385596744,4.81483449917375,5.51829501166567,-0.212201007347685,-0.145853461409264,-0.0846018835518147,-0.00254291538915545,0.0321337292647662,0.0783421911515546,-1.45607501906401,-0.934778095430721,-0.393180812997976
"85","COL","1","Colombia","[1980,1985)",NA,NA,NA,NA,274.97845,29.88154,2.25534299392683,3775.4883237819,"Latin America & Caribbean","Upper middle income",NA,NA,NA,NA,NA,NA,NA,NA,3.3972408984278,5.61669273095962,NA,NA,NA,NA,NA,NA,-1.55979886088425,-1.03850193725097,-0.496904654818225
"86","COL","2","Colombia","[1985,1990)",NA,NA,NA,NA,278.9896,25.7656,2.04907902719816,4038.19087258988,"Latin America & Caribbean","Upper middle income",NA,NA,NA,NA,NA,NA,NA,NA,3.24904026891444,5.63117450514094,NA,NA,NA,NA,-0.0296401259026732,0.00289635483626363,-1.57432991517405,-1.05303299154076,-0.511435709108019
"87","COL","3","Colombia","[1990,1995)",8.9,22.6,47,51.5,290.53595,24.08946,1.81767861289681,4469.53536875042,"Latin America & Caribbean","Upper middle income",8.9,22.6,47,51.5,2.18605127673809,3.11794990627824,3.85014760171006,3.94158180766969,3.18177440043532,5.67172732078676,NA,NA,NA,NA,-0.013453173695824,0.00811056312916545,-1.61488238721154,-1.09358546357825,-0.551988181145505
"88","COL","4","Colombia","[1995,2000)",18.3,34.05,56.75,57.8,259.8966,33.65786,1.56427917757641,4908.65469896087,"Latin America & Caribbean","Upper middle income",18.3,34.05,56.75,57.8,2.90690105984738,3.52783003259552,4.03865565636151,4.05698877567833,3.51624660979563,5.56028385960728,0.144169956621856,0.0819760252634562,0.0377016109302907,0.0230813936017283,0.066894441872063,-0.0222886922358972,-1.5031905022,-0.981893578566717,-0.440296296133972
"89","COL","5","Colombia","[2000,2005)",14.66,30.26,53.82,55.98,281.9998,22.15342,1.40826892826091,4890.77317434322,"Latin America & Caribbean","Upper middle income",14.66,30.26,53.82,55.98,2.68512269645851,3.40982670836021,3.98564514529876,4.02499448408731,3.09799188637828,5.641906361718,-0.044355672677774,-0.0236006648470623,-0.0106021022125505,-0.00639885831820486,-0.0836509446834697,0.0163245004221453,-1.58506177175112,-1.06376484811783,-0.522167565685088
"90","COL","6","Colombia","[2005,2010)",9.7,22.1,43.3666666666667,54.5333333333333,337.6104,29.51526,1.2220762566814,5779.56461617335,"Latin America & Caribbean","Upper middle income",9.7,22.1,43.3666666666667,54.5333333333333,2.27212588550934,3.09557760852371,3.76969109685035,3.99881213550054,3.38490741773398,5.82189256793452,-0.0825993621898337,-0.0628498199673006,-0.0431908096896819,-0.0052364697173541,0.05738310627114,0.0359972412433034,-1.76297639959312,-1.24167947595984,-0.700082193527092
"91","COL","7","Colombia","[2010,2015)",6.24,15.46,33.86,53.28,407.56065,45.17786,1.01975895991154,6804.00016382103,"Latin America & Caribbean","Upper middle income",6.24,15.46,33.86,53.28,1.83098018238134,2.73825604315928,3.52223437670499,3.97556102623213,3.81060714382686,6.01018975596201,-0.0882291406256001,-0.0714643130728862,-0.0494913440290722,-0.00465022185368067,0.0851399452185752,0.0376594376054982,-1.95269341678026,-1.43139649314697,-0.889799210714225
"92","CRI","1","Costa Rica","[1980,1985)",24.7,42.4,65.5,47.5,164.22195,20.42744,2.67582229508922,4597.79081440959,"Latin America & Caribbean","Upper middle income",24.7,42.4,65.5,47.5,3.20680324363393,3.74714836223791,4.18205014264121,3.8607297110406,3.01687909505542,5.10121886652509,NA,NA,NA,NA,NA,NA,-1.04428738835306,-0.522990464719771,0.0186068177129736
"93","CRI","2","Costa Rica","[1985,1990)",12.6,24.25,48.55,40.55,205.8408,16.7335,2.53333912877121,4667.73344753423,"Latin America & Caribbean","Upper middle income",12.6,24.25,48.55,40.55,2.53369681395743,3.18841661738349,3.88259419473733,3.70253578056142,2.81741269813933,5.32710305447973,-0.1346212859353,-0.111746348970884,-0.0598911895807746,-0.0316387860958347,-0.0398932793832181,0.0451768375909294,-1.27025846451285,-0.748961540879561,-0.207364258446817
"94","CRI","3","Costa Rica","[1990,1995)",9.16,18.4,38.12,46.08,304.7017,12.14276,2.52784332524319,5212.71587479809,"Latin America & Caribbean","Upper middle income",9.16,18.4,38.12,46.08,2.21484617868604,2.91235066461494,3.640739078786,3.83037901638764,2.496733107403,5.71933326523439,-0.0637701270542786,-0.0552131905537104,-0.0483710231902665,0.0255686471652428,-0.0641359181472663,0.0784460421509305,-1.66064762260332,-1.13935069897003,-0.597753416537289
"95","CRI","4","Costa Rica","[1995,2000)",6.58,13.7,31.22,46.24,355.52095,13.53894,2.32876987378756,5822.81551260761,"Latin America & Caribbean","Upper middle income",6.58,13.7,31.22,46.24,1.88403474533723,2.61739583283408,3.44105891508729,3.83384522436412,2.60556997786123,5.87358417858991,-0.0661622866697626,-0.0589909663561722,-0.0399360327397431,0.000693241595297245,0.0217673740916456,0.0308501826711046,-1.81412856858146,-1.29283164494817,-0.75123436251543
"96","CRI","5","Costa Rica","[2000,2005)",4.88,10.56,23.98,49.7,524.4565,26.25094,1.6850431547817,6479.1949717333,"Latin America & Caribbean","Upper middle income",4.88,10.56,23.98,49.7,1.58514521986506,2.35707327827812,3.17722014959937,3.90600493310258,3.2677017979203,6.26236248826731,-0.059777905094434,-0.0520645109111928,-0.0527677530975835,0.0144319417476922,0.132426364011813,0.0777556619354808,-2.20551789830043,-1.68422097466714,-1.1426236922344
"97","CRI","6","Costa Rica","[2005,2010)",2.52,6.24,17.38,49.1,540.4936,39.08026,1.38944409020196,7630.98617792877,"Latin America & Caribbean","Upper middle income",2.52,6.24,17.38,49.1,0.924258901523332,1.83098018238134,2.85532011983725,3.89385903480047,3.6656174801719,6.29248279612109,-0.132177263668345,-0.105218619179356,-0.0643800059524245,-0.00242917966042162,0.0795831364503203,0.00602406157075581,-2.23260324175977,-1.71130631812648,-1.16970903569374
"98","CRI","7","Costa Rica","[2010,2015)",1.54,4.06,12.52,48.68,662.534125,47.0468,1.16544634859387,8664.00608593377,"Latin America & Caribbean","Upper middle income",1.54,4.06,12.52,48.68,0.431782416425538,1.40118297361364,2.52732736567195,3.88526826811933,3.85114285096603,6.49607206596777,-0.0984952970195588,-0.085959441753539,-0.0655985508330587,-0.00171815333622973,0.0371050741588255,0.0407178539693364,-2.43859317213071,-1.91729624849742,-1.37569896606468
"99","CIV","1","Cote d'Ivoire","[1980,1985)",NA,NA,NA,NA,294.11725,46.65068,4.27690089078845,1849.70877707776,"Sub-Saharan Africa","Lower middle income",NA,NA,NA,NA,NA,NA,NA,NA,3.84268750382163,5.68397849735911,NA,NA,NA,NA,NA,NA,-1.62257993507993,-1.10128301144664,-0.559685729013897
"100","CIV","2","Cote d'Ivoire","[1985,1990)",6.85,24.625,54.95,40.225,204.3022,35.53312,3.72764320951219,1575.92359827091,"Sub-Saharan Africa","Lower middle income",6.85,24.625,54.95,40.225,1.92424865227413,3.20376218705815,4.00642368084963,3.69448869287845,3.57046521929327,5.31960027024333,NA,NA,NA,NA,-0.0544444569056721,-0.0728756454231569,-1.26275568027644,-0.741458756643154,-0.199861474210409
"101","CIV","3","Cote d'Ivoire","[1990,1995)",22.4,49.6,77.6,39.4,138.18485,32.61084,3.47184178631959,1351.68554724575,"Sub-Saharan Africa","Lower middle income",22.4,49.6,77.6,39.4,3.10906095886099,3.90399083373088,4.35156742718917,3.67376581630389,3.48464474843911,4.92859228159073,0.236962461317372,0.140045729334546,0.0690287492679085,-0.00414457531491177,-0.0171640941708309,-0.0782015977305193,-0.868978979989089,-0.347682056355803,0.193915226076941
"102","CIV","4","Cote d'Ivoire","[1995,2000)",22.7,52.75,80.25,39.8,125.87335,16.15048,2.92335242544064,1375.45393551125,"Sub-Saharan Africa","Lower middle income",22.7,52.75,80.25,39.8,3.12236492448736,3.96556377235618,4.38514676201012,3.68386691229039,2.78194977058922,4.83527624271051,0.00266079312527259,0.0123145877250588,0.00671586696419038,0.00202021919730075,-0.140538995569978,-0.0186632077760441,-0.777573840850038,-0.256276917216752,0.285320365215992
"103","CIV","5","Cote d'Ivoire","[2000,2005)",23.2,56.5,81,41.3,123.7996,13.75466,1.98133362287403,1270.80541563095,"Sub-Saharan Africa","Lower middle income",23.2,56.5,81,41.3,3.14415227867226,4.0342406381524,4.39444915467244,3.72086249996699,2.62137767578678,4.81866412922751,0.00435747083698148,0.0137353731592439,0.00186047853246283,0.00739911753531901,-0.0321144189604897,-0.00332242269660075,-0.761819539260619,-0.240522615627333,0.301074666805411
"104","CIV","6","Cote d'Ivoire","[2005,2010)",29.1,57.1,80.8,43.2,118.9998,14.33172,2.04598835703471,1213.81966599277,"Sub-Saharan Africa","Lower middle income",29.1,57.1,80.8,43.2,3.37073817417745,4.04480411666196,4.39197696552705,3.76584049525006,2.66247526255078,4.77912181243785,0.0453171791010365,0.00211269570191384,-0.000494437829077832,0.0089955990566156,0.00821951735279986,-0.00790846335793134,-0.722275533680215,-0.200978610046929,0.340618672385816
"105","CIV","7","Cote d'Ivoire","[2010,2015)",NA,NA,NA,NA,108.524875,16.75558,2.44724343142047,1255.76236587299,"Sub-Saharan Africa","Lower middle income",NA,NA,NA,NA,NA,NA,NA,NA,2.81873133712251,4.68697940937666,NA,NA,NA,NA,0.0312512149143478,-0.0184284806122387,-0.62946750245095,-0.108170578817664,0.43342670361508
"106","DOM","1","Dominican Republic","[1980,1985)",NA,NA,NA,NA,410.73715,28.58632,2.24935477092658,2676.20741805291,"Latin America & Caribbean","Upper middle income",NA,NA,NA,NA,NA,NA,NA,NA,3.35292828171518,6.01795347219186,NA,NA,NA,NA,NA,NA,-1.96102483135226,-1.43972790771897,-0.898130625286226
"107","DOM","2","Dominican Republic","[1985,1990)",9.3,22.15,41.55,49.15,373.4186,25.91168,2.0664585869882,2750.6972271113,"Latin America & Caribbean","Upper middle income",9.3,22.15,41.55,49.15,2.23001440015921,3.09783749649114,3.72689752130146,3.89487684659318,3.25469383230219,5.9227000424005,NA,NA,NA,NA,-0.0196468898825981,-0.0190506859582733,-1.86585545243361,-1.34455852880032,-0.802961246367579
"108","DOM","3","Dominican Republic","[1990,1995)",5.3,17.7,40.7,51.4,292.88905,17.81894,1.92122603248036,2872.85948029509,"Latin America & Caribbean","Upper middle income",5.3,17.7,40.7,51.4,1.66770682055808,2.87356463957978,3.70622809244855,3.93963817246112,2.88026193654729,5.6797938683619,-0.112461515920227,-0.0448545713822722,-0.00413388577058154,0.0089522651735888,-0.0748863791509806,-0.0485812348077191,-1.60806325318182,-1.08676632954853,-0.54516904711579
"109","DOM","4","Dominican Republic","[1995,2000)",5.05,13,30.8,48.15,395.1617,20.29796,1.67209712183136,3543.55010454015,"Latin America & Caribbean","Upper middle income",5.05,13,30.8,48.15,1.61938824328727,2.56494935746154,3.42751468997953,3.87432113824413,3.01052038838718,5.97929504822188,-0.00966371545416149,-0.0617230564236493,-0.0557426804938041,-0.013063406843397,0.0260516903679795,0.0599002359719966,-1.91975862610962,-1.39846170247634,-0.856864420043593
"110","DOM","5","Dominican Republic","[2000,2005)",6.24,15.74,35.02,51.08,402.4531,27.6644,1.53824762856624,4077.14352128226,"Latin America & Caribbean","Upper middle income",6.24,15.74,35.02,51.08,1.83098018238134,2.75620524298926,3.55591932685771,3.93339303116434,3.32014638806139,5.9975785683303,0.0423183878188135,0.0382511771055441,0.0256809273756354,0.0118143785840408,0.0619251999348407,0.00365670402168394,-1.94073397836342,-1.41943705473013,-0.877839772297386
"111","DOM","6","Dominican Republic","[2005,2010)",4.38,13.86,33.96,49.58,354.0962,18.96266,1.4096630382278,4884.24979745164,"Latin America & Caribbean","Upper middle income",4.38,13.86,33.96,49.58,1.47704872438835,2.62900699376176,3.52518336144315,3.90358752660704,2.94247178234505,5.86956862762848,-0.0707862915985963,-0.0254396498455,-0.00614719308291187,-0.00596110091145876,-0.0755349211432669,-0.0256019881403651,-1.81271827228194,-1.29142134864865,-0.749824066215907
"112","DOM","7","Dominican Republic","[2010,2015)",2.58,10.26,29.66,46.62,378.738675,22.1188,1.26561219355736,5734.9903397515,"Latin America & Caribbean","Upper middle income",2.58,10.26,29.66,46.62,0.947789398933526,2.32825283974262,3.38979933670979,3.84202963360761,3.09642792563465,5.93684645538644,-0.105851865090966,-0.0601508308038268,-0.0270768049466722,-0.0123115785998867,0.0307912286579203,0.0134555655515918,-1.8797897989617,-1.35849287532841,-0.81689559289567
